symbol,w_trend,w_elliott,w_volatility,w_volume,trades,wins,losses,win_rate,profit_factor,total_r,avg_r
ETH-USD,0.5,0.1,0.0,0.4,1961,815,1146,0.41560428352881185,1.6713459781556381,754.5084996002465,0.384757011524858
ETH-USD,0.5,0.1,0.1,0.3,1961,815,1146,0.41560428352881185,1.6713459781556381,754.5084996002465,0.384757011524858
ETH-USD,0.5,0.1,0.2,0.2,1961,815,1146,0.41560428352881185,1.6713459781556381,754.5084996002465,0.384757011524858
ETH-USD,0.5,0.1,0.3,0.1,1961,815,1146,0.41560428352881185,1.6713459781556381,754.5084996002465,0.384757011524858
ETH-USD,0.5,0.1,0.4,0.0,1961,815,1146,0.41560428352881185,1.6713459781556381,754.5084996002465,0.384757011524858
ETH-USD,0.5,0.2,0.0,0.3,3515,1315,2200,0.3741109530583215,1.3855029245759931,832.9237807634554,0.2369626687804994
ETH-USD,0.5,0.2,0.1,0.2,3515,1315,2200,0.3741109530583215,1.3855029245759931,832.9237807634554,0.2369626687804994
ETH-USD,0.5,0.2,0.2,0.1,3515,1315,2200,0.3741109530583215,1.3855029245759931,832.9237807634554,0.2369626687804994
ETH-USD,0.5,0.2,0.3,0.0,3515,1315,2200,0.3741109530583215,1.3855029245759931,832.9237807634554,0.2369626687804994
ETH-USD,0.5,0.3,0.0,0.2,3650,1360,2290,0.3726027397260274,1.3770340892247983,848.5589477670245,0.23248190349781495
ETH-USD,0.5,0.3,0.1,0.1,3650,1360,2290,0.3726027397260274,1.3770340892247983,848.5589477670245,0.23248190349781495
ETH-USD,0.5,0.3,0.2,0.0,3650,1360,2290,0.3726027397260274,1.3770340892247983,848.5589477670245,0.23248190349781495
ETH-USD,0.5,0.4,0.0,0.1,3650,1360,2290,0.3726027397260274,1.3770340892247983,848.5589477670245,0.23248190349781495
ETH-USD,0.5,0.4,0.1,0.0,3650,1360,2290,0.3726027397260274,1.3770340892247983,848.5589477670245,0.23248190349781495
ETH-USD,0.5,0.5,0.0,0.0,3650,1360,2290,0.3726027397260274,1.3770340892247983,848.5589477670245,0.23248190349781495
ETH-USD,0.6,0.0,0.0,0.4,2907,1247,1660,0.42896456828345375,1.7693201344938976,1251.041300823165,0.4303547646450516
ETH-USD,0.6,0.0,0.1,0.3,2907,1247,1660,0.42896456828345375,1.7693201344938976,1251.041300823165,0.4303547646450516
ETH-USD,0.6,0.0,0.2,0.2,2907,1247,1660,0.42896456828345375,1.7693201344938976,1251.041300823165,0.4303547646450516
ETH-USD,0.6,0.0,0.3,0.1,2907,1247,1660,0.42896456828345375,1.7693201344938976,1251.041300823165,0.4303547646450516
ETH-USD,0.6,0.0,0.4,0.0,2907,1247,1660,0.42896456828345375,1.7693201344938976,1251.041300823165,0.4303547646450516
ETH-USD,0.6,0.1,0.0,0.3,4227,1656,2571,0.39176721078779275,1.5037560069813383,1269.2557137034225,0.30027341227902116
ETH-USD,0.6,0.1,0.1,0.2,4227,1656,2571,0.39176721078779275,1.5037560069813383,1269.2557137034225,0.30027341227902116
ETH-USD,0.6,0.1,0.2,0.1,4227,1656,2571,0.39176721078779275,1.5037560069813383,1269.2557137034225,0.30027341227902116
ETH-USD,0.6,0.1,0.3,0.0,4227,1656,2571,0.39176721078779275,1.5037560069813383,1269.2557137034225,0.30027341227902116
ETH-USD,0.6,0.2,0.0,0.2,4696,1823,2873,0.3882027257240204,1.4758532223816174,1342.2629607668798,0.28583112452446335
ETH-USD,0.6,0.2,0.1,0.1,4696,1823,2873,0.3882027257240204,1.4758532223816174,1342.2629607668798,0.28583112452446335
ETH-USD,0.6,0.2,0.2,0.0,4696,1823,2873,0.3882027257240204,1.4758532223816174,1342.2629607668798,0.28583112452446335
ETH-USD,0.6,0.3,0.0,0.1,4696,1823,2873,0.3882027257240204,1.4758532223816174,1342.2629607668798,0.28583112452446335
ETH-USD,0.6,0.3,0.1,0.0,4696,1823,2873,0.3882027257240204,1.4758532223816174,1342.2629607668798,0.28583112452446335
ETH-USD,0.6,0.4,0.0,0.0,4696,1823,2873,0.3882027257240204,1.4758532223816174,1342.2629607668798,0.28583112452446335
ETH-USD,0.7,0.0,0.0,0.3,4523,1764,2759,0.3900066327658634,1.4788536599192623,1292.1701572988773,0.2856887369663669
ETH-USD,0.7,0.0,0.1,0.2,4523,1764,2759,0.3900066327658634,1.4788536599192623,1292.1701572988773,0.2856887369663669
ETH-USD,0.7,0.0,0.2,0.1,4523,1764,2759,0.3900066327658634,1.4788536599192623,1292.1701572988773,0.2856887369663669
ETH-USD,0.7,0.0,0.3,0.0,4523,1764,2759,0.3900066327658634,1.4788536599192623,1292.1701572988773,0.2856887369663669
ETH-USD,0.7,0.1,0.0,0.2,5266,2014,3252,0.38245347512343336,1.4290088938270051,1367.7171413162132,0.2597260048074845
ETH-USD,0.7,0.1,0.1,0.1,5266,2014,3252,0.38245347512343336,1.4290088938270051,1367.7171413162132,0.2597260048074845
ETH-USD,0.7,0.1,0.2,0.0,5266,2014,3252,0.38245347512343336,1.4290088938270051,1367.7171413162132,0.2597260048074845
ETH-USD,0.7,0.2,0.0,0.1,5267,2015,3252,0.3825707233719385,1.4297930634496325,1370.2171413162132,0.2601513463672324
ETH-USD,0.7,0.2,0.1,0.0,5267,2015,3252,0.3825707233719385,1.4297930634496325,1370.2171413162132,0.2601513463672324
ETH-USD,0.7,0.3,0.0,0.0,5267,2015,3252,0.3825707233719385,1.4297930634496325,1370.2171413162132,0.2601513463672324
ETH-USD,0.8,0.0,0.0,0.2,5733,2117,3616,0.3692656549799407,1.3488650858137918,1236.141363467764,0.2156185877320363
ETH-USD,0.8,0.0,0.1,0.1,5733,2117,3616,0.3692656549799407,1.3488650858137918,1236.141363467764,0.2156185877320363
ETH-USD,0.8,0.0,0.2,0.0,5733,2117,3616,0.3692656549799407,1.3488650858137918,1236.141363467764,0.2156185877320363
ETH-USD,0.8,0.1,0.0,0.1,5773,2134,3639,0.3696518274727178,1.3520829956802447,1255.641363467764,0.21750240143214342
ETH-USD,0.8,0.1,0.1,0.0,5773,2134,3639,0.3696518274727178,1.3520829956802447,1255.641363467764,0.21750240143214342
ETH-USD,0.8,0.2,0.0,0.0,5773,2134,3639,0.3696518274727178,1.3520829956802447,1255.641363467764,0.21750240143214342
ETH-USD,0.9,0.0,0.0,0.1,5815,2141,3674,0.36818572656921755,1.3438018966450203,1238.141363467764,0.21292198855851488
ETH-USD,0.9,0.0,0.1,0.0,5815,2141,3674,0.36818572656921755,1.3438018966450203,1238.141363467764,0.21292198855851488
ETH-USD,0.9,0.1,0.0,0.0,5815,2141,3674,0.36818572656921755,1.3438018966450203,1238.141363467764,0.21292198855851488
ETH-USD,1.0,0.0,0.0,0.0,5815,2141,3674,0.36818572656921755,1.3438018966450203,1238.141363467764,0.21292198855851488
ADA-USD,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.0,0.1,0.9,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.0,0.2,0.8,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.0,0.3,0.7,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.0,0.4,0.6,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.0,0.5,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.0,0.6,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.0,0.7,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.0,0.8,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.0,0.9,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.1,0.0,0.9,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.1,0.1,0.8,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.1,0.2,0.7,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.1,0.3,0.6,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.1,0.4,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.1,0.5,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.1,0.6,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.1,0.7,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.1,0.8,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.1,0.9,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.2,0.0,0.8,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.2,0.1,0.7,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.2,0.2,0.6,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.2,0.3,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.2,0.4,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.2,0.5,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.2,0.6,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.2,0.7,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.2,0.8,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.3,0.0,0.7,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.3,0.1,0.6,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.3,0.2,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.3,0.3,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.3,0.4,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.3,0.5,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.3,0.6,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.3,0.7,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.4,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.4,0.1,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.4,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.4,0.3,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.4,0.4,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.4,0.5,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.4,0.6,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.5,0.0,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.5,0.1,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.5,0.2,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.5,0.3,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.5,0.4,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.5,0.5,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.0,0.6,0.0,0.4,4079,1466,2612,0.3594018141701397,1.157669330067977,397.32718277844685,0.09740798793293623
ADA-USD,0.0,0.6,0.1,0.3,4079,1466,2612,0.3594018141701397,1.157669330067977,397.32718277844685,0.09740798793293623
ADA-USD,0.0,0.6,0.2,0.2,4079,1466,2612,0.3594018141701397,1.157669330067977,397.32718277844685,0.09740798793293623
ADA-USD,0.0,0.6,0.3,0.1,4079,1466,2612,0.3594018141701397,1.157669330067977,397.32718277844685,0.09740798793293623
ADA-USD,0.0,0.6,0.4,0.0,4079,1466,2612,0.3594018141701397,1.157669330067977,397.32718277844685,0.09740798793293623
ADA-USD,0.0,0.7,0.0,0.3,8129,2778,5350,0.34173945134702916,1.1260083247041666,656.9247629948458,0.08081249391005607
ADA-USD,0.0,0.7,0.1,0.2,8129,2778,5350,0.34173945134702916,1.1260083247041666,656.9247629948458,0.08081249391005607
ADA-USD,0.0,0.7,0.2,0.1,8129,2778,5350,0.34173945134702916,1.1260083247041666,656.9247629948458,0.08081249391005607
ADA-USD,0.0,0.7,0.3,0.0,8129,2778,5350,0.34173945134702916,1.1260083247041666,656.9247629948458,0.08081249391005607
ADA-USD,0.0,0.8,0.0,0.2,8727,3059,5667,0.35052137045949355,1.1772377213397678,977.8262341681163,0.11204609077209995
ADA-USD,0.0,0.8,0.1,0.1,8727,3059,5667,0.35052137045949355,1.1772377213397678,977.8262341681163,0.11204609077209995
ADA-USD,0.0,0.8,0.2,0.0,8727,3059,5667,0.35052137045949355,1.1772377213397678,977.8262341681163,0.11204609077209995
ADA-USD,0.0,0.9,0.0,0.1,8807,3078,5728,0.3494947201090042,1.1728792845872449,964.3262341681161,0.10949542797412469
ADA-USD,0.0,0.9,0.1,0.0,8807,3078,5728,0.3494947201090042,1.1728792845872449,964.3262341681161,0.10949542797412469
ADA-USD,0.0,1.0,0.0,0.0,8809,3078,5730,0.3494153706436599,1.1724589001806212,962.3262341681163,0.10924352754774848
ADA-USD,0.1,0.0,0.0,0.9,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.0,0.1,0.8,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.0,0.2,0.7,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.0,0.3,0.6,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.0,0.4,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.0,0.5,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.0,0.6,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.0,0.7,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.0,0.8,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.0,0.9,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.1,0.0,0.8,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.1,0.1,0.7,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.1,0.2,0.6,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.1,0.3,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.1,0.4,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.1,0.5,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.1,0.6,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.1,0.7,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.1,0.8,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.2,0.0,0.7,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.2,0.1,0.6,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.2,0.2,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.2,0.3,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.2,0.4,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.2,0.5,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.2,0.6,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.2,0.7,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.3,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.3,0.1,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.3,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.3,0.3,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.3,0.4,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.3,0.5,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.3,0.6,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.4,0.0,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.4,0.1,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.4,0.2,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.4,0.3,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.4,0.4,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.4,0.5,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.1,0.5,0.0,0.4,2726,969,1756,0.35546588407923696,1.17869200539627,301.2545105658871,0.11051155926848388
ADA-USD,0.1,0.5,0.1,0.3,2726,969,1756,0.35546588407923696,1.17869200539627,301.2545105658871,0.11051155926848388
ADA-USD,0.1,0.5,0.2,0.2,2726,969,1756,0.35546588407923696,1.17869200539627,301.2545105658871,0.11051155926848388
ADA-USD,0.1,0.5,0.3,0.1,2726,969,1756,0.35546588407923696,1.17869200539627,301.2545105658871,0.11051155926848388
ADA-USD,0.1,0.5,0.4,0.0,2726,969,1756,0.35546588407923696,1.17869200539627,301.2545105658871,0.11051155926848388
ADA-USD,0.1,0.6,0.0,0.3,6023,2233,3789,0.3707454756765731,1.2791273945157489,1028.1315880274892,0.17070091117839767
ADA-USD,0.1,0.6,0.1,0.2,6023,2233,3789,0.3707454756765731,1.2791273945157489,1028.1315880274892,0.17070091117839767
ADA-USD,0.1,0.6,0.2,0.1,6023,2233,3789,0.3707454756765731,1.2791273945157489,1028.1315880274892,0.17070091117839767
ADA-USD,0.1,0.6,0.3,0.0,6023,2233,3789,0.3707454756765731,1.2791273945157489,1028.1315880274892,0.17070091117839767
ADA-USD,0.1,0.7,0.0,0.2,8485,2922,5562,0.3443724219210371,1.145047650081868,786.5817931976982,0.09270262736566862
ADA-USD,0.1,0.7,0.1,0.1,8485,2922,5562,0.3443724219210371,1.145047650081868,786.5817931976982,0.09270262736566862
ADA-USD,0.1,0.7,0.2,0.0,8485,2922,5562,0.3443724219210371,1.145047650081868,786.5817931976982,0.09270262736566862
ADA-USD,0.1,0.8,0.0,0.1,8745,3071,5673,0.35117209834190966,1.181390616417748,1001.8262341681163,0.1145598895561025
ADA-USD,0.1,0.8,0.1,0.0,8745,3071,5673,0.35117209834190966,1.181390616417748,1001.8262341681163,0.1145598895561025
ADA-USD,0.1,0.9,0.0,0.0,8808,3078,5729,0.34945504087193463,1.1726690547085457,963.3262341681161,0.10936946346141191
ADA-USD,0.2,0.0,0.0,0.8,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.0,0.1,0.7,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.0,0.2,0.6,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.0,0.3,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.0,0.4,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.0,0.5,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.0,0.6,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.0,0.7,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.0,0.8,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.1,0.0,0.7,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.1,0.1,0.6,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.1,0.2,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.1,0.3,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.1,0.4,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.1,0.5,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.1,0.6,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.1,0.7,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.2,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.2,0.1,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.2,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.2,0.3,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.2,0.4,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.2,0.5,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.2,0.6,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.3,0.0,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.3,0.1,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.3,0.2,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.3,0.3,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.3,0.4,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.3,0.5,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.2,0.4,0.0,0.4,2210,789,1421,0.3570135746606335,1.184020123211846,249.80217762949852,0.11303265956085906
ADA-USD,0.2,0.4,0.1,0.3,2210,789,1421,0.3570135746606335,1.184020123211846,249.80217762949852,0.11303265956085906
ADA-USD,0.2,0.4,0.2,0.2,2210,789,1421,0.3570135746606335,1.184020123211846,249.80217762949852,0.11303265956085906
ADA-USD,0.2,0.4,0.3,0.1,2210,789,1421,0.3570135746606335,1.184020123211846,249.80217762949852,0.11303265956085906
ADA-USD,0.2,0.4,0.4,0.0,2210,789,1421,0.3570135746606335,1.184020123211846,249.80217762949852,0.11303265956085906
ADA-USD,0.2,0.5,0.0,0.3,4693,1751,2941,0.37310888557425953,1.3301741507186442,943.7013022064235,0.2010870023879019
ADA-USD,0.2,0.5,0.1,0.2,4693,1751,2941,0.37310888557425953,1.3301741507186442,943.7013022064235,0.2010870023879019
ADA-USD,0.2,0.5,0.2,0.1,4693,1751,2941,0.37310888557425953,1.3301741507186442,943.7013022064235,0.2010870023879019
ADA-USD,0.2,0.5,0.3,0.0,4693,1751,2941,0.37310888557425953,1.3301741507186442,943.7013022064235,0.2010870023879019
ADA-USD,0.2,0.6,0.0,0.2,6353,2344,4008,0.36895954667086417,1.272724546058142,1063.9096458303418,0.1674657084574755
ADA-USD,0.2,0.6,0.1,0.1,6353,2344,4008,0.36895954667086417,1.272724546058142,1063.9096458303418,0.1674657084574755
ADA-USD,0.2,0.6,0.2,0.0,6353,2344,4008,0.36895954667086417,1.272724546058142,1063.9096458303418,0.1674657084574755
ADA-USD,0.2,0.7,0.0,0.1,8503,2934,5568,0.34505468658120664,1.1493081133738583,810.5817931976982,0.09532891840499802
ADA-USD,0.2,0.7,0.1,0.0,8503,2934,5568,0.34505468658120664,1.1493081133738583,810.5817931976982,0.09532891840499802
ADA-USD,0.2,0.8,0.0,0.0,8745,3071,5673,0.35117209834190966,1.181390616417748,1001.8262341681163,0.1145598895561025
ADA-USD,0.3,0.0,0.0,0.7,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.0,0.1,0.6,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.0,0.2,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.0,0.3,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.0,0.4,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.0,0.5,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.0,0.6,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.0,0.7,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.1,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.1,0.1,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.1,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.1,0.3,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.1,0.4,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.1,0.5,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.1,0.6,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.2,0.0,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.2,0.1,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.2,0.2,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.2,0.3,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.2,0.4,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.2,0.5,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.3,0.3,0.0,0.4,1700,618,1082,0.3635294117647059,1.2043303046181992,210.8601680882363,0.12403539299308017
ADA-USD,0.3,0.3,0.1,0.3,1700,618,1082,0.3635294117647059,1.2043303046181992,210.8601680882363,0.12403539299308017
ADA-USD,0.3,0.3,0.2,0.2,1700,618,1082,0.3635294117647059,1.2043303046181992,210.8601680882363,0.12403539299308017
ADA-USD,0.3,0.3,0.3,0.1,1700,618,1082,0.3635294117647059,1.2043303046181992,210.8601680882363,0.12403539299308017
ADA-USD,0.3,0.3,0.4,0.0,1700,618,1082,0.3635294117647059,1.2043303046181992,210.8601680882363,0.12403539299308017
ADA-USD,0.3,0.4,0.0,0.3,4673,1742,2930,0.3727797988444254,1.327410697187866,932.2013022064234,0.19948668996499538
ADA-USD,0.3,0.4,0.1,0.2,4673,1742,2930,0.3727797988444254,1.327410697187866,932.2013022064234,0.19948668996499538
ADA-USD,0.3,0.4,0.2,0.1,4673,1742,2930,0.3727797988444254,1.327410697187866,932.2013022064234,0.19948668996499538
ADA-USD,0.3,0.4,0.3,0.0,4673,1742,2930,0.3727797988444254,1.327410697187866,932.2013022064234,0.19948668996499538
ADA-USD,0.3,0.5,0.0,0.2,5015,1853,3161,0.3694915254237288,1.3160790779683076,972.2355210108841,0.1938655076791394
ADA-USD,0.3,0.5,0.1,0.1,5015,1853,3161,0.3694915254237288,1.3160790779683076,972.2355210108841,0.1938655076791394
ADA-USD,0.3,0.5,0.2,0.0,5015,1853,3161,0.3694915254237288,1.3160790779683076,972.2355210108841,0.1938655076791394
ADA-USD,0.3,0.6,0.0,0.1,6371,2356,4014,0.3698006592371684,1.2784484820277922,1087.909645830342,0.1707596367650827
ADA-USD,0.3,0.6,0.1,0.0,6371,2356,4014,0.3698006592371684,1.2784484820277922,1087.909645830342,0.1707596367650827
ADA-USD,0.3,0.7,0.0,0.0,8503,2934,5568,0.34505468658120664,1.1493081133738583,810.5817931976982,0.09532891840499802
ADA-USD,0.4,0.0,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.4,0.0,0.1,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.4,0.0,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.4,0.0,0.3,0.3,0,0,0,0.0,0.0,0.0,0.0
